"date","county","state","fips","cases","deaths","new_cases","week_sum"
2022-01-11,"Plymouth","Massachusetts","25023",96004,1718,1501,11280
2022-01-11,"Suffolk","Massachusetts","25025",170767,2039,2747,23504
2022-01-11,"Worcester","Massachusetts","25027",152325,2645,1814,18230
2022-01-12,"Barnstable","Massachusetts","25001",28765,577,354,2620
2022-01-12,"Berkshire","Massachusetts","25003",16345,351,314,1980
2022-01-12,"Bristol","Massachusetts","25005",124746,2138,1830,12495
2022-01-12,"Essex","Massachusetts","25009",177805,2811,2565,18290
2022-01-12,"Franklin","Massachusetts","25011",7138,138,126,1067
2022-01-12,"Hampden","Massachusetts","25013",107672,1809,1871,12902
2022-01-12,"Hampshire","Massachusetts","25015",19545,361,473,2657
2022-01-12,"Middlesex","Massachusetts","25017",263784,4214,5161,34083
2022-01-12,"Norfolk","Massachusetts","25021",107292,1994,2055,13325
2022-01-12,"Plymouth","Massachusetts","25023",97457,1725,1453,10861
2022-01-12,"Suffolk","Massachusetts","25025",173920,2049,3153,22874
2022-01-12,"Worcester","Massachusetts","25027",155053,2654,2728,17551
2022-01-13,"Barnstable","Massachusetts","25001",29131,577,366,2639
2022-01-13,"Berkshire","Massachusetts","25003",16727,351,382,2038
2022-01-13,"Bristol","Massachusetts","25005",126457,2144,1711,12089
2022-01-13,"Essex","Massachusetts","25009",180115,2817,2310,17608
2022-01-13,"Franklin","Massachusetts","25011",7252,138,114,1054
2022-01-13,"Hampden","Massachusetts","25013",109174,1814,1502,13044
2022-01-13,"Hampshire","Massachusetts","25015",19784,361,239,2627
2022-01-13,"Middlesex","Massachusetts","25017",267670,4222,3886,31673
2022-01-13,"Norfolk","Massachusetts","25021",109169,1998,1877,12942
2022-01-13,"Plymouth","Massachusetts","25023",98872,1727,1415,10710
2022-01-13,"Suffolk","Massachusetts","25025",176203,2051,2283,21612
2022-01-13,"Worcester","Massachusetts","25027",157497,2658,2444,16771
2022-01-14,"Barnstable","Massachusetts","25001",29315,578,184,2305
2022-01-14,"Berkshire","Massachusetts","25003",17033,352,306,2020
2022-01-14,"Bristol","Massachusetts","25005",127883,2150,1426,11826
2022-01-14,"Essex","Massachusetts","25009",181006,2831,891,14576
2022-01-14,"Franklin","Massachusetts","25011",7419,139,167,1010
2022-01-14,"Hampden","Massachusetts","25013",109848,1821,674,11261
2022-01-14,"Hampshire","Massachusetts","25015",20218,362,434,2439
2022-01-14,"Middlesex","Massachusetts","25017",270534,4228,2864,29423
2022-01-14,"Norfolk","Massachusetts","25021",110351,2004,1182,11773
2022-01-14,"Plymouth","Massachusetts","25023",99803,1736,931,9813
2022-01-14,"Suffolk","Massachusetts","25025",177968,2055,1765,18970
2022-01-14,"Worcester","Massachusetts","25027",159556,2668,2059,16319
2022-01-15,"Barnstable","Massachusetts","25001",29315,578,0,2305
2022-01-15,"Berkshire","Massachusetts","25003",17033,352,0,2020
2022-01-15,"Bristol","Massachusetts","25005",127883,2150,0,11826
2022-01-15,"Essex","Massachusetts","25009",181006,2831,0,14576
2022-01-15,"Franklin","Massachusetts","25011",7419,139,0,1010
2022-01-15,"Hampden","Massachusetts","25013",109848,1821,0,11261
2022-01-15,"Hampshire","Massachusetts","25015",20218,362,0,2439
2022-01-15,"Middlesex","Massachusetts","25017",270534,4228,0,29423
2022-01-15,"Norfolk","Massachusetts","25021",110351,2004,0,11773
2022-01-15,"Plymouth","Massachusetts","25023",99803,1736,0,9813
2022-01-15,"Suffolk","Massachusetts","25025",177968,2055,0,18970
2022-01-15,"Worcester","Massachusetts","25027",159556,2668,0,16319
2022-01-16,"Barnstable","Massachusetts","25001",29315,578,0,2305
2022-01-16,"Berkshire","Massachusetts","25003",17033,352,0,2020
2022-01-16,"Bristol","Massachusetts","25005",127883,2150,0,11826
2022-01-16,"Essex","Massachusetts","25009",181006,2831,0,14576
2022-01-16,"Franklin","Massachusetts","25011",7419,139,0,1010
2022-01-16,"Hampden","Massachusetts","25013",109848,1821,0,11261
2022-01-16,"Hampshire","Massachusetts","25015",20218,362,0,2439
2022-01-16,"Middlesex","Massachusetts","25017",270534,4228,0,29423
2022-01-16,"Norfolk","Massachusetts","25021",110351,2004,0,11773
2022-01-16,"Plymouth","Massachusetts","25023",99803,1736,0,9813
2022-01-16,"Suffolk","Massachusetts","25025",177968,2055,0,18970
2022-01-16,"Worcester","Massachusetts","25027",159556,2668,0,16319
2022-01-17,"Barnstable","Massachusetts","25001",29315,578,0,1287
2022-01-17,"Berkshire","Massachusetts","25003",17033,352,0,1175
2022-01-17,"Bristol","Massachusetts","25005",127883,2150,0,6692
2022-01-17,"Essex","Massachusetts","25009",181006,2831,0,7614
2022-01-17,"Franklin","Massachusetts","25011",7419,139,0,556
2022-01-17,"Hampden","Massachusetts","25013",109848,1821,0,5537
2022-01-17,"Hampshire","Massachusetts","25015",20218,362,0,1376
2022-01-17,"Middlesex","Massachusetts","25017",270534,4228,0,15662
2022-01-17,"Norfolk","Massachusetts","25021",110351,2004,0,7020
2022-01-17,"Plymouth","Massachusetts","25023",99803,1736,0,5300
2022-01-17,"Suffolk","Massachusetts","25025",177968,2055,0,9948
2022-01-17,"Worcester","Massachusetts","25027",159556,2668,0,9045
2022-01-18,"Barnstable","Massachusetts","25001",30317,578,1002,1906
2022-01-18,"Berkshire","Massachusetts","25003",18060,353,1027,2029
2022-01-18,"Bristol","Massachusetts","25005",132965,2156,5082,10049
2022-01-18,"Essex","Massachusetts","25009",186681,2838,5675,11441
2022-01-18,"Franklin","Massachusetts","25011",8003,139,584,991
2022-01-18,"Hampden","Massachusetts","25013",115912,1824,6064,10111
2022-01-18,"Hampshire","Massachusetts","25015",21297,363,1079,2225
2022-01-18,"Middlesex","Massachusetts","25017",282467,4242,11933,23844
2022-01-18,"Norfolk","Massachusetts","25021",115128,2011,4777,9891
2022-01-18,"Plymouth","Massachusetts","25023",103488,1743,3685,7484
2022-01-18,"Suffolk","Massachusetts","25025",185219,2063,7251,14452
2022-01-18,"Worcester","Massachusetts","25027",167217,2674,7661,14892
2022-01-19,"Barnstable","Massachusetts","25001",30664,581,347,1899
2022-01-19,"Berkshire","Massachusetts","25003",18282,357,222,1937
2022-01-19,"Bristol","Massachusetts","25005",134221,2173,1256,9475
2022-01-19,"Essex","Massachusetts","25009",188286,2865,1605,10481
2022-01-19,"Franklin","Massachusetts","25011",8073,140,70,935
2022-01-19,"Hampden","Massachusetts","25013",117032,1848,1120,9360
2022-01-19,"Hampshire","Massachusetts","25015",21465,365,168,1920
2022-01-19,"Middlesex","Massachusetts","25017",286132,4285,3665,22348
2022-01-19,"Norfolk","Massachusetts","25021",116638,2026,1510,9346
2022-01-19,"Plymouth","Massachusetts","25023",104816,1774,1328,7359
2022-01-19,"Suffolk","Massachusetts","25025",186921,2084,1702,13001
2022-01-19,"Worcester","Massachusetts","25027",168743,2693,1526,13690
2022-01-20,"Barnstable","Massachusetts","25001",30988,587,324,1857
2022-01-20,"Berkshire","Massachusetts","25003",18565,358,283,1838
2022-01-20,"Bristol","Massachusetts","25005",135522,2186,1301,9065
2022-01-20,"Essex","Massachusetts","25009",189729,2875,1443,9614
2022-01-20,"Franklin","Massachusetts","25011",8261,141,188,1009
2022-01-20,"Hampden","Massachusetts","25013",118486,1855,1454,9312
2022-01-20,"Hampshire","Massachusetts","25015",21949,366,484,2165
2022-01-20,"Middlesex","Massachusetts","25017",289046,4301,2914,21376
2022-01-20,"Norfolk","Massachusetts","25021",117905,2035,1267,8736
2022-01-20,"Plymouth","Massachusetts","25023",105744,1782,928,6872
2022-01-20,"Suffolk","Massachusetts","25025",188635,2090,1714,12432
2022-01-20,"Worcester","Massachusetts","25027",170792,2702,2049,13295
2022-01-21,"Barnstable","Massachusetts","25001",31311,593,323,1996
2022-01-21,"Berkshire","Massachusetts","25003",18835,361,270,1802
2022-01-21,"Bristol","Massachusetts","25005",136951,2204,1429,9068
2022-01-21,"Essex","Massachusetts","25009",191083,2892,1354,10077
2022-01-21,"Franklin","Massachusetts","25011",8459,142,198,1040
2022-01-21,"Hampden","Massachusetts","25013",119794,1861,1308,9946
2022-01-21,"Hampshire","Massachusetts","25015",22379,366,430,2161
2022-01-21,"Middlesex","Massachusetts","25017",291711,4323,2665,21177
2022-01-21,"Norfolk","Massachusetts","25021",119061,2038,1156,8710
2022-01-21,"Plymouth","Massachusetts","25023",106715,1791,971,6912
2022-01-21,"Suffolk","Massachusetts","25025",190442,2099,1807,12474
2022-01-21,"Worcester","Massachusetts","25027",172785,2714,1993,13229
2022-01-22,"Barnstable","Massachusetts","25001",31311,593,0,1996
2022-01-22,"Berkshire","Massachusetts","25003",18835,361,0,1802
2022-01-22,"Bristol","Massachusetts","25005",136951,2204,0,9068
2022-01-22,"Essex","Massachusetts","25009",191083,2892,0,10077
2022-01-22,"Franklin","Massachusetts","25011",8459,142,0,1040
2022-01-22,"Hampden","Massachusetts","25013",119794,1861,0,9946
2022-01-22,"Hampshire","Massachusetts","25015",22379,366,0,2161
2022-01-22,"Middlesex","Massachusetts","25017",291711,4323,0,21177
2022-01-22,"Norfolk","Massachusetts","25021",119061,2038,0,8710
2022-01-22,"Plymouth","Massachusetts","25023",106715,1791,0,6912
2022-01-22,"Suffolk","Massachusetts","25025",190442,2099,0,12474
2022-01-22,"Worcester","Massachusetts","25027",172785,2714,0,13229
2022-01-23,"Barnstable","Massachusetts","25001",31311,593,0,1996
2022-01-23,"Berkshire","Massachusetts","25003",18835,361,0,1802
2022-01-23,"Bristol","Massachusetts","25005",136951,2204,0,9068
2022-01-23,"Essex","Massachusetts","25009",191083,2892,0,10077
2022-01-23,"Franklin","Massachusetts","25011",8459,142,0,1040
2022-01-23,"Hampden","Massachusetts","25013",119794,1861,0,9946
2022-01-23,"Hampshire","Massachusetts","25015",22379,366,0,2161
2022-01-23,"Middlesex","Massachusetts","25017",291711,4323,0,21177
2022-01-23,"Norfolk","Massachusetts","25021",119061,2038,0,8710
2022-01-23,"Plymouth","Massachusetts","25023",106715,1791,0,6912
2022-01-23,"Suffolk","Massachusetts","25025",190442,2099,0,12474
2022-01-23,"Worcester","Massachusetts","25027",172785,2714,0,13229
2022-01-24,"Barnstable","Massachusetts","25001",31601,598,290,2286
2022-01-24,"Berkshire","Massachusetts","25003",19451,362,616,2418
2022-01-24,"Bristol","Massachusetts","25005",139391,2219,2440,11508
2022-01-24,"Essex","Massachusetts","25009",193746,2903,2663,12740
2022-01-24,"Franklin","Massachusetts","25011",8799,146,340,1380
2022-01-24,"Hampden","Massachusetts","25013",122520,1870,2726,12672
2022-01-24,"Hampshire","Massachusetts","25015",23119,368,740,2901
2022-01-24,"Middlesex","Massachusetts","25017",296675,4340,4964,26141
2022-01-24,"Norfolk","Massachusetts","25021",120823,2046,1762,10472
2022-01-24,"Plymouth","Massachusetts","25023",108205,1800,1490,8402
2022-01-24,"Suffolk","Massachusetts","25025",193353,2109,2911,15385
2022-01-24,"Worcester","Massachusetts","25027",176132,2734,3347,16576
2022-01-25,"Barnstable","Massachusetts","25001",32099,600,498,1782
2022-01-25,"Berkshire","Massachusetts","25003",19564,366,113,1504
2022-01-25,"Bristol","Massachusetts","25005",140119,2240,728,7154
2022-01-25,"Essex","Massachusetts","25009",194465,2923,719,7784
2022-01-25,"Franklin","Massachusetts","25011",8847,149,48,844
2022-01-25,"Hampden","Massachusetts","25013",123080,1882,560,7168
2022-01-25,"Hampshire","Massachusetts","25015",23225,371,106,1928
2022-01-25,"Middlesex","Massachusetts","25017",298050,4364,1375,15583
2022-01-25,"Norfolk","Massachusetts","25021",121499,2059,676,6371
2022-01-25,"Plymouth","Massachusetts","25023",108739,1821,534,5251
2022-01-25,"Suffolk","Massachusetts","25025",194264,2125,911,9045
2022-01-25,"Worcester","Massachusetts","25027",177044,2749,912,9827
2022-01-26,"Barnstable","Massachusetts","25001",32270,607,171,1606
2022-01-26,"Berkshire","Massachusetts","25003",19819,366,255,1537
2022-01-26,"Bristol","Massachusetts","25005",140947,2253,828,6726
2022-01-26,"Essex","Massachusetts","25009",195242,2932,777,6956
2022-01-26,"Franklin","Massachusetts","25011",8974,149,127,901
2022-01-26,"Hampden","Massachusetts","25013",123784,1893,704,6752
2022-01-26,"Hampshire","Massachusetts","25015",23430,373,205,1965
2022-01-26,"Middlesex","Massachusetts","25017",299948,4381,1898,13816
2022-01-26,"Norfolk","Massachusetts","25021",122169,2066,670,5531
2022-01-26,"Plymouth","Massachusetts","25023",109222,1823,483,4406
2022-01-26,"Suffolk","Massachusetts","25025",195110,2132,846,8189
2022-01-26,"Worcester","Massachusetts","25027",178091,2759,1047,9348
2022-01-27,"Barnstable","Massachusetts","25001",32438,608,168,1450
2022-01-27,"Berkshire","Massachusetts","25003",20043,367,224,1478
2022-01-27,"Bristol","Massachusetts","25005",141895,2261,948,6373
2022-01-27,"Essex","Massachusetts","25009",196066,2945,824,6337
2022-01-27,"Franklin","Massachusetts","25011",9084,150,110,823
2022-01-27,"Hampden","Massachusetts","25013",124566,1905,782,6080
2022-01-27,"Hampshire","Massachusetts","25015",23618,376,188,1669
2022-01-27,"Middlesex","Massachusetts","25017",301631,4398,1683,12585
2022-01-27,"Norfolk","Massachusetts","25021",122884,2074,715,4979
2022-01-27,"Plymouth","Massachusetts","25023",109857,1827,635,4113
2022-01-27,"Suffolk","Massachusetts","25025",196144,2138,1034,7509
2022-01-27,"Worcester","Massachusetts","25027",179352,2772,1261,8560
2022-01-28,"Barnstable","Massachusetts","25001",32656,610,218,1345
2022-01-28,"Berkshire","Massachusetts","25003",20244,370,201,1409
2022-01-28,"Bristol","Massachusetts","25005",142685,2263,790,5734
2022-01-28,"Essex","Massachusetts","25009",196731,2951,665,5648
2022-01-28,"Franklin","Massachusetts","25011",9187,150,103,728
2022-01-28,"Hampden","Massachusetts","25013",125215,1914,649,5421
2022-01-28,"Hampshire","Massachusetts","25015",23855,375,237,1476
2022-01-28,"Middlesex","Massachusetts","25017",303054,4421,1423,11343
2022-01-28,"Norfolk","Massachusetts","25021",123471,2079,587,4410
2022-01-28,"Plymouth","Massachusetts","25023",110264,1834,407,3549
2022-01-28,"Suffolk","Massachusetts","25025",197025,2144,881,6583
2022-01-28,"Worcester","Massachusetts","25027",180399,2780,1047,7614
2022-01-29,"Barnstable","Massachusetts","25001",32656,610,0,1345
2022-01-29,"Berkshire","Massachusetts","25003",20244,370,0,1409
2022-01-29,"Bristol","Massachusetts","25005",142685,2263,0,5734
2022-01-29,"Essex","Massachusetts","25009",196731,2951,0,5648
2022-01-29,"Franklin","Massachusetts","25011",9187,150,0,728
2022-01-29,"Hampden","Massachusetts","25013",125215,1914,0,5421
2022-01-29,"Hampshire","Massachusetts","25015",23855,375,0,1476
2022-01-29,"Middlesex","Massachusetts","25017",303054,4421,0,11343
2022-01-29,"Norfolk","Massachusetts","25021",123471,2079,0,4410
2022-01-29,"Plymouth","Massachusetts","25023",110264,1834,0,3549
2022-01-29,"Suffolk","Massachusetts","25025",197025,2144,0,6583
2022-01-29,"Worcester","Massachusetts","25027",180399,2780,0,7614
2022-01-30,"Barnstable","Massachusetts","25001",32656,610,0,1345
2022-01-30,"Berkshire","Massachusetts","25003",20244,370,0,1409
2022-01-30,"Bristol","Massachusetts","25005",142685,2263,0,5734
2022-01-30,"Essex","Massachusetts","25009",196731,2951,0,5648
2022-01-30,"Franklin","Massachusetts","25011",9187,150,0,728
2022-01-30,"Hampden","Massachusetts","25013",125215,1914,0,5421
2022-01-30,"Hampshire","Massachusetts","25015",23855,375,0,1476
2022-01-30,"Middlesex","Massachusetts","25017",303054,4421,0,11343
2022-01-30,"Norfolk","Massachusetts","25021",123471,2079,0,4410
2022-01-30,"Plymouth","Massachusetts","25023",110264,1834,0,3549
2022-01-30,"Suffolk","Massachusetts","25025",197025,2144,0,6583
2022-01-30,"Worcester","Massachusetts","25027",180399,2780,0,7614
2022-01-31,"Barnstable","Massachusetts","25001",32973,619,317,1372
2022-01-31,"Berkshire","Massachusetts","25003",20592,374,348,1141
2022-01-31,"Bristol","Massachusetts","25005",143754,2283,1069,4363
2022-01-31,"Essex","Massachusetts","25009",197960,2964,1229,4214
2022-01-31,"Franklin","Massachusetts","25011",9382,150,195,583
2022-01-31,"Hampden","Massachusetts","25013",126374,1923,1159,3854
2022-01-31,"Hampshire","Massachusetts","25015",24165,378,310,1046
2022-01-31,"Middlesex","Massachusetts","25017",305536,4443,2482,8861
2022-01-31,"Norfolk","Massachusetts","25021",124407,2091,936,3584
2022-01-31,"Plymouth","Massachusetts","25023",111040,1842,776,2835
2022-01-31,"Suffolk","Massachusetts","25025",198467,2156,1442,5114
2022-01-31,"Worcester","Massachusetts","25027",182221,2793,1822,6089
2022-02-01,"Barnstable","Massachusetts","25001",33094,624,121,995
2022-02-01,"Berkshire","Massachusetts","25003",20675,378,83,1111
2022-02-01,"Bristol","Massachusetts","25005",143943,2296,189,3824
2022-02-01,"Essex","Massachusetts","25009",198216,2976,256,3751
2022-02-01,"Franklin","Massachusetts","25011",9443,153,61,596
2022-02-01,"Hampden","Massachusetts","25013",126701,1931,327,3621
2022-02-01,"Hampshire","Massachusetts","25015",24253,379,88,1028
2022-02-01,"Middlesex","Massachusetts","25017",306086,4473,550,8036
2022-02-01,"Norfolk","Massachusetts","25021",124586,2102,179,3087
2022-02-01,"Plymouth","Massachusetts","25023",111202,1853,162,2463
2022-02-01,"Suffolk","Massachusetts","25025",198821,2169,354,4557
2022-02-01,"Worcester","Massachusetts","25027",182470,2812,249,5426
2022-02-02,"Barnstable","Massachusetts","25001",33206,630,112,936
2022-02-02,"Berkshire","Massachusetts","25003",20827,379,152,1008
2022-02-02,"Bristol","Massachusetts","25005",144349,2310,406,3402
2022-02-02,"Essex","Massachusetts","25009",198689,2985,473,3447
2022-02-02,"Franklin","Massachusetts","25011",9531,153,88,557
2022-02-02,"Hampden","Massachusetts","25013",127046,1943,345,3262
2022-02-02,"Hampshire","Massachusetts","25015",24396,381,143,966
2022-02-02,"Middlesex","Massachusetts","25017",307188,4486,1102,7240
2022-02-02,"Norfolk","Massachusetts","25021",125020,2111,434,2851
2022-02-02,"Plymouth","Massachusetts","25023",111440,1859,238,2218
2022-02-02,"Suffolk","Massachusetts","25025",199366,2178,545,4256
2022-02-02,"Worcester","Massachusetts","25027",183371,2822,901,5280
2022-02-03,"Barnstable","Massachusetts","25001",33321,632,115,883
2022-02-03,"Berkshire","Massachusetts","25003",21021,381,194,978
2022-02-03,"Bristol","Massachusetts","25005",144865,2316,516,2970
2022-02-03,"Essex","Massachusetts","25009",199114,2991,425,3048
2022-02-03,"Franklin","Massachusetts","25011",9609,153,78,525
2022-02-03,"Hampden","Massachusetts","25013",127425,1951,379,2859
2022-02-03,"Hampshire","Massachusetts","25015",24552,381,156,934
2022-02-03,"Middlesex","Massachusetts","25017",308084,4495,896,6453
2022-02-03,"Norfolk","Massachusetts","25021",125418,2120,398,2534
2022-02-03,"Plymouth","Massachusetts","25023",111794,1866,354,1937
2022-02-03,"Suffolk","Massachusetts","25025",200068,2178,702,3924
